iteration,time_in_seconds,selected_config_idx,reward,cpu_percent,mem_usage,throughput,response_time
33.0,385.05752873420715,32.0,0.455897301123985,817.0267491408933,48.16796875,0.8686466217041016,2.0727272727272728
34.0,396.7915155887604,33.0,0.23225724856845661,790.1190940288263,47.5546875,0.10802268981933594,2.0253731343283583
35.0,408.6135129928589,34.0,0.4359151088272589,803.741589495508,47.28515625,0.8749408721923828,2.338235294117647
36.0,420.44730162620544,35.0,0.20945148194505525,786.3825034387895,47.96484375,0.11440181732177734,2.3149253731343284
37.0,432.2059495449066,36.0,0.4593377164246136,807.3374570446734,48.1484375,0.8811531066894531,2.0761194029850745
38.0,443.9477300643921,37.0,0.22791522855733168,812.3574468085106,46.953125,0.12052059173583984,2.1121212121212123
39.0,455.67785906791687,38.0,0.4563059442119041,816.019257221458,47.31640625,0.8872690200805664,2.1303030303030304
40.0,467.5005669593811,39.0,0.20731302594790518,788.0035967302452,49.29296875,0.12680912017822266,2.3953846153846152
41.0,479.39632177352905,40.0,0.4359552845994741,805.9375342465753,47.68359375,0.8936424255371094,2.4166666666666665
42.0,491.17257618904114,41.0,0.22940731304015066,794.0431108052306,47.62109375,0.13301563262939453,2.1373134328358208
43.0,502.63517594337463,16.0,0.6151124554047586,809.1261750516885,48.7578125,0.8993768692016602,1.1661764705882354
44.0,514.1667628288269,28.0,0.37878621934394957,809.7104022191401,46.97265625,0.13936519622802734,1.1954545454545455
45.0,525.5601034164429,4.0,0.5919748929276091,814.371939477304,48.78515625,0.9051694869995117,1.2573529411764706
46.0,537.2050340175629,30.0,0.3229486427215087,833.3024444444444,47.55078125,0.14528560638427734,1.4439393939393939
47.0,548.7496821880341,18.0,0.5531756707293001,814.8121512027492,48.734375,0.9110908508300781,1.4411764705882353
48.0,559.9937756061554,0.0,0.29574001100827474,820.7930674002752,48.03515625,0.15079784393310547,1.611764705882353
49.0,571.7610366344452,36.0,0.46492259053514434,813.4988251554942,48.734375,0.9169368743896484,2.1328358208955223
50.0,583.5443828105927,38.0,0.23369777968653294,826.2409896907217,47.28515625,0.15691471099853516,2.170769230769231
51.0,595.3334739208221,32.0,0.4699840923917201,800.6584022038567,48.37890625,0.9230527877807617,2.096969696969697
52.0,607.1975657939911,40.0,0.21785887964719203,816.8668131868133,47.78515625,0.16319942474365234,2.4015151515151514
53.0,619.0057680606842,34.0,0.44957467251406363,782.6310501029512,48.9296875,0.9294261932373047,2.3746268656716416
54.0,630.7421193122864,20.0,0.2351620837177436,807.9718814610613,48.08203125,0.17047882080078125,2.2015384615384614
55.0,642.3727207183838,26.0,0.45678311787754255,831.2579120879121,47.828125,0.935516357421875,2.3015384615384615
56.0,654.0463404655457,8.0,0.24256962175015323,786.1858613589567,48.859375,0.17678165435791016,2.1363636363636362
57.0,665.5473532676697,14.0,0.45733477212446,817.5897237569061,48.6171875,0.9416141510009766,2.3181818181818183
58.0,677.0309357643127,19.0,0.3838524109230876,790.2948633879782,49.05078125,0.18243789672851562,1.2238805970149254
59.0,688.5297245979309,31.0,0.6257229649997313,789.3350549450549,47.984375,0.9471502304077148,1.1791044776119404
60.0,700.017101764679,27.0,0.38956622254981754,822.2320387007603,48.30859375,0.18796253204345703,1.208955223880597
61.0,711.4247763156891,15.0,0.6202173093794195,829.8386703601109,48.9609375,0.9526796340942383,1.2043478260869565
62.0,722.8485405445099,7.0,0.37566123900669673,810.326712517194,50.11328125,0.19374942779541016,1.2686567164179106
63.0,734.4573757648468,29.0,0.5672759948771736,809.7759231297185,49.58203125,0.9585981369018555,1.4417910447761193
64.0,745.9756441116333,17.0,0.3377695917980662,800.0141855670103,49.12109375,0.19967079162597656,1.451470588235294
65.0,757.9300081729889,24.0,0.3002530386674238,827.3683862068966,49.26953125,0.9660444259643555,48.9696261682243
66.0,770.3511192798615,22.0,0.0724711362391461,835.9884536082474,48.76953125,0.20640182495117188,48.42093023255814
67.0,781.701278924942,1.0,0.5213639322466496,848.928089573128,49.7890625,0.9717788696289062,1.7575757575757576
68.0,793.5258662700653,12.0,0.07425721071815321,800.3873050615596,50.85546875,0.2128314971923828,48.83095238095238
69.0,805.6215224266052,10.0,0.30411502540986757,840.1734794520548,50.6171875,0.978515625,47.92325581395349
70.0,817.4171648025513,6.0,0.0763210870312153,846.8289057123194,50.5859375,0.21927738189697266,48.04883720930233
71.0,829.6918382644653,2.0,0.30622859631081123,839.6667397260273,49.97265625,0.9853038787841797,47.62954545454546
72.0,841.977575302124,33.0,0.2624630966435847,806.509799585349,50.52734375,0.2256908416748047,2.0776119402985076
73.0,853.7550575733185,41.0,0.4869272748087367,779.9839229181006,49.7578125,0.9914236068725586,2.1363636363636362
74.0,865.4649803638458,37.0,0.25957526224532396,800.879451303155,49.5625,0.23180389404296875,2.1303030303030304
75.0,877.2470285892487,35.0,0.46676464665435846,813.7475051831375,50.31640625,0.9985227584838867,2.4246153846153846
76.0,889.0749962329865,39.0,0.23941409855957638,847.5834234234235,49.98828125,0.2381753921508789,2.4136363636363636
77.0,900.879655122757,25.0,0.3119846876644465,839.823623789765,51.35546875,1.0050458908081055,48.276744186046514
78.0,913.3972561359406,23.0,0.0839315546247261,844.4246994535519,50.375,0.24503612518310547,48.78787878787879
79.0,925.6755423545837,21.0,0.3140095315150272,836.4590828199864,51.875,1.0117731094360352,48.13023255813953
80.0,937.8675608634949,13.0,0.08602324988992394,833.8530589849108,50.69921875,0.2516365051269531,48.07674418604651
81.0,950.2493901252747,11.0,0.31610883700973635,828.8464976010965,50.54296875,1.0186395645141602,48.2093023255814
82.0,962.3354065418243,9.0,0.08798306629307655,831.8602739726028,51.296875,0.25836944580078125,48.2953488372093
83.0,974.6073393821716,5.0,0.31813745042568164,827.6552925170067,51.83984375,1.0255012512207031,48.097674418604655
84.0,986.495486497879,3.0,0.09000142505118205,838.3998903358465,51.515625,0.2649507522583008,47.981818181818184
85.0,998.2090075016022,16.0,0.6504860232604034,820.8890125173853,51.203125,1.032130241394043,1.181159420289855
86.0,1009.6545658111572,4.0,0.400432476124148,792.1958960328317,51.55859375,0.27074718475341797,1.261764705882353
87.0,1021.201140165329,18.0,0.5922948772884609,816.2610235131398,51.4140625,1.0380544662475586,1.4352941176470588
88.0,1032.7165076732635,31.0,0.41717938726423837,828.4515846994535,52.0703125,0.2764110565185547,1.2044776119402985
89.0,1044.101665019989,15.0,0.6648702985386005,806.6022038567493,51.76171875,1.0435867309570312,1.1441176470588235
90.0,1055.5987195968628,28.0,0.4264347610028779,825.8586905582357,51.546875,0.2819404602050781,1.1776119402985075
91.0,1067.2757987976074,32.0,0.5070916736538991,798.1591763898422,52.14453125,1.0495080947875977,2.1044776119402986
92.0,1079.0285120010376,36.0,0.27628445626242,816.735448275862,51.390625,0.28806209564208984,2.1313432835820896
93.0,1090.6778447628021,26.0,0.49004130246113314,826.9670927835051,51.2421875,1.0554723739624023,2.3363636363636364
94.0,1102.4916744232178,34.0,0.2587092619259657,811.2975342465754,51.421875,0.29427337646484375,2.3776119402985074
95.0,1114.0324993133545,14.0,0.4987266031936482,805.7155555555555,51.5625,1.0623407363891602,2.2492537313432837
96.0,1125.6350092887878,29.0,0.36654184429167547,826.884517906336,51.65625,0.3001832962036133,1.4582089552238806
97.0,1137.2373452186584,30.0,0.6026544705742005,816.2493891557997,52.9375,1.0682621002197266,1.4283582089552238
98.0,1148.513670682907,0.0,0.3431768907332748,810.5056374913852,52.67578125,0.3056974411010742,1.6043478260869566
99.0,1159.7697184085846,1.0,0.5758550237385476,815.2987234042554,52.05859375,1.0735664367675781,1.589705882352941
100.0,1171.2661941051483,27.0,0.43834253167486087,793.5028180574556,52.953125,0.31114959716796875,1.1666666666666667
101.0,1182.7223250865936,19.0,0.6604501281461979,784.8583620096352,53.12109375,1.0791034698486328,1.1955223880597015
102.0,1194.5269911289215,41.0,0.2868040989897439,803.5061823166552,52.29296875,0.3170795440673828,2.110606060606061
103.0,1206.0000140666962,7.0,0.643120096165634,809.5347498286496,51.73828125,1.0850934982299805,1.268181818181818
104.0,1217.6988399028778,38.0,0.2852707582016999,821.6638461538462,52.375,0.3231344223022461,2.1484848484848484
105.0,1229.546826839447,35.0,0.49785564644653835,794.7795451412818,53.359375,1.0919981002807617,2.37910447761194
106.0,1241.2611606121063,20.0,0.28796898009202915,831.3575807560138,53.43359375,0.329803466796875,2.14
107.0,1252.901699066162,8.0,0.5174469621161598,798.8123246217332,53.80078125,1.0985107421875,2.153030303030303
108.0,1264.8186407089233,40.0,0.2732223480223508,821.2027586206897,52.63671875,0.33622074127197266,2.35
109.0,1276.3157005310059,17.0,0.614280484896387,798.3094982817869,53.16796875,1.1045866012573242,1.4246376811594204
110.0,1288.2831604480743,24.0,0.11325919782709587,834.273707250342,53.92578125,0.34285831451416016,48.14883720930233
111.0,1300.4793331623077,10.0,0.3438730915604045,830.5449795918367,54.109375,1.1113214492797852,47.68863636363636
112.0,1312.7340061664581,2.0,0.11536086309870276,836.1812087912089,54.55078125,0.3497276306152344,47.788372093023256
113.0,1325.1583392620087,33.0,0.5297792003214006,782.9648667122352,55.19921875,1.1177387237548828,2.0791044776119403
114.0,1336.9871780872345,37.0,0.3025600311613007,815.6310989010988,53.453125,0.35584545135498047,2.065151515151515
115.0,1348.7691638469696,39.0,0.5093090183509018,813.834356846473,54.08203125,1.1244335174560547,2.3545454545454545
116.0,1360.2249493598938,16.0,0.4539803401154059,811.1699726027398,54.65234375,0.36206817626953125,1.1652173913043478
117.0,1371.908756494522,25.0,0.3497203726383082,848.3407407407407,55.45703125,1.1306867599487305,47.195454545454545
118.0,1384.3004698753357,21.0,0.12103103814622472,821.7420765027322,55.03125,0.3686714172363281,47.79498861047836
119.0,1396.7402415275574,11.0,0.3516956526777462,837.3384005468216,55.125,1.137552261352539,47.749430523917994
120.0,1409.0658173561096,22.0,0.12301284446105694,839.3747339699864,54.921875,0.3754081726074219,48.01141552511415
121.0,1421.3821530342102,5.0,0.35368026049879375,818.0742076502731,55.08203125,1.1444158554077148,48.21860465116279
122.0,1433.6848170757294,12.0,0.12515941044869172,840.7278302532512,54.8125,0.38240528106689453,47.75813953488372
123.0,1445.601645708084,6.0,0.35562217453550715,845.647813570939,55.76171875,1.1509981155395508,48.23409090909091
124.0,1457.6170208454132,18.0,0.3987147755430263,783.8949041095891,55.8125,0.38848114013671875,1.4279411764705883
125.0,1469.0653431415558,15.0,0.6768008359951109,819.3607761607761,55.34765625,1.1570720672607422,1.2208955223880598
126.0,1480.4936954975128,4.0,0.44622336060638473,801.328995215311,54.94140625,0.394683837890625,1.2279411764705883
127.0,1492.0519936084747,30.0,0.6296453142276685,804.1341369863014,55.2734375,1.1629962921142578,1.4352941176470588
128.0,1503.7411875724792,32.0,0.3128823258491563,807.6559448275863,55.56640625,0.4007377624511719,2.0984848484848486
129.0,1515.1638841629028,19.0,0.6880542314081157,812.1149201943094,54.64453125,1.168731689453125,1.1927536231884057
130.0,1526.6951384544373,31.0,0.47176259376239754,791.1331868131869,55.54296875,0.4062776565551758,1.15
131.0,1538.185709953308,28.0,0.6960495031077808,819.3071047227926,55.015625,1.1742639541625977,1.1705882352941177
132.0,1550.0954325199127,23.0,0.13411733715484708,818.7981420765027,56.48046875,0.4127845764160156,48.38409090909091
133.0,1562.2641410827637,13.0,0.3646925761540351,829.5229589041096,56.09375,1.181004524230957,47.8046511627907
134.0,1574.3735530376434,9.0,0.1361856697565789,839.1377049180328,57.234375,0.41939353942871094,47.72093023255814
135.0,1586.3725018501282,14.0,0.5363492677682126,811.6109911141491,56.4765625,1.1871356964111328,2.244776119402985
136.0,1597.9477474689484,26.0,0.30436945833723317,832.0185969738652,55.171875,0.42609596252441406,2.2924242424242425
137.0,1609.4291937351227,3.0,0.3683197373758433,842.2874316939891,56.93359375,1.1933517456054688,48.075
138.0,1621.2285723686218,7.0,0.4600731571868405,807.8978057302585,57.3828125,0.4321718215942383,1.217910447761194
139.0,1632.4499003887177,1.0,0.6073377784999937,819.370909090909,55.91015625,1.1988630294799805,1.628358208955224
140.0,1644.0042459964752,17.0,0.4145936621679224,794.4245479452054,56.90234375,0.43789100646972656,1.4223880597014926
141.0,1655.6550633907318,29.0,0.6426204519936962,828.3975051975052,56.2734375,1.2047843933105469,1.4328358208955223
142.0,1667.4425206184387,36.0,0.3298824578164765,791.4148665297741,57.41796875,0.4439506530761719,2.054411764705882
143.0,1678.91273021698,27.0,0.700583330883998,817.6445360824741,56.640625,1.2105131149291992,1.1925373134328359
144.0,1690.558218240738,8.0,0.3280880613119587,789.17135395189,56.37109375,0.4501380920410156,2.0940298507462685
145.0,1702.3211629390717,35.0,0.5388773839996014,815.8063273727647,56.94921875,1.2169380187988281,2.328358208955224
146.0,1714.1052911281586,34.0,0.3053081945598912,816.7184466019418,58.0859375,0.45733165740966797,2.4075757575757577
147.0,1725.3469865322113,0.0,0.6275775025482625,792.1750652920962,57.37109375,1.2226028442382812,1.5455882352941177
148.0,1737.0300590991974,33.0,0.3292720234105756,793.7697802197803,57.8046875,0.46318531036376953,2.1238805970149253
149.0,1748.4161548614502,15.0,0.7163325352783324,817.3808022130014,58.04296875,1.2283344268798828,1.1565217391304348
150.0,1760.191897392273,41.0,0.3334723895347078,813.650404941661,57.2890625,0.4691123962402344,2.0970149253731343
151.0,1771.654557466507,16.0,0.7160909048124994,803.2437362637363,57.03515625,1.2340669631958008,1.1632352941176471
152.0,1783.4004166126251,38.0,0.33372678135411166,814.0561374570448,58.0546875,0.4750375747680664,2.1136363636363638
153.0,1795.1633043289185,20.0,0.5612095364315725,825.625635359116,57.7421875,1.2404470443725586,2.1378787878787877
154.0,1807.006236076355,39.0,0.31204028631402786,795.9215901302261,57.7734375,0.4814567565917969,2.415151515151515
155.0,1818.8463518619537,40.0,0.5454857504436723,810.9627624309392,57.26953125,1.246816635131836,2.360606060606061
156.0,1830.5444030761719,10.0,0.1569779456505902,837.0325581395349,58.0546875,0.4886016845703125,47.41590909090909
157.0,1842.3497004508972,19.0,0.7132207274054447,796.1728571428571,58.62890625,1.2529182434082031,1.1926470588235294
158.0,1853.91273188591,30.0,0.4291437862238554,806.3148066298343,58.7890625,0.49439525604248047,1.4343283582089552
159.0,1865.434455871582,28.0,0.7141332608606032,810.5360439560438,58.44140625,1.2585821151733398,1.1954545454545455
160.0,1876.9831507205963,18.0,0.4398441313558687,797.9746153846154,58.640625,0.5001916885375977,1.3897058823529411
161.0,1888.6861667633057,37.0,0.5774910843584374,815.2272689938397,58.1796875,1.264634132385254,2.0393939393939395
162.0,1900.0840725898743,4.0,0.4819171154949361,812.7544275862069,58.4375,0.5061788558959961,1.2191176470588236
163.0,1911.3160638809204,1.0,0.6376637986143983,818.3846364883402,59.046875,1.2701473236083984,1.5705882352941176
164.0,1923.0068407058716,25.0,0.16398175754382496,843.463587628866,59.71484375,0.5123529434204102,47.82325581395349
165.0,1934.9916276931763,14.0,0.5628099407277549,835.015138121547,59.9140625,1.2762794494628906,2.246969696969697
166.0,1946.9141352176666,11.0,0.1659597959985619,834.6494600136705,60.23046875,0.5189828872680664,47.81818181818182
167.0,1959.282158613205,5.0,0.3954228822573534,831.3892896174864,61.2578125,1.284088134765625,48.05707762557078
168.0,1971.1793310642242,6.0,0.16791230338083346,841.0165027322405,60.33984375,0.5255641937255859,47.91590909090909
169.0,1983.7531912326813,24.0,0.3974751032646753,836.748238519534,60.11328125,1.290872573852539,48.13023255813953
170.0,1995.5707213878632,27.0,0.4951490736831461,830.5727823691461,59.11328125,0.531580924987793,1.1985294117647058
171.0,2007.1293160915375,29.0,0.6676716528213943,815.4283183391003,58.8984375,1.2966632843017578,1.4454545454545455
172.0,2018.6535573005676,31.0,0.490345984122282,816.9601104972376,58.82421875,0.5372428894042969,1.2223880597014924
173.0,2030.4146091938019,2.0,0.40113245430333355,846.9598899587345,61.13671875,1.3031768798828125,48.14883720930233
174.0,2042.227641582489,7.0,0.4719423074656887,796.4602890571232,60.359375,0.5435256958007812,1.303030303030303
175.0,2053.5164635181427,0.0,0.6427151308022703,805.8838957475995,60.31640625,1.3086919784545898,1.6115942028985508
176.0,2064.975510120392,15.0,0.506510933420653,776.3864665757162,60.37890625,0.548985481262207,1.1768115942028985
177.0,2076.703204870224,32.0,0.5847491549601546,793.6960219478739,60.0234375,1.3154296875,2.1253731343283584
178.0,2088.16650891304,16.0,0.5286302798579714,803.4922168840083,60.51953125,0.5547189712524414,1.1101449275362318
179.0,2099.9931814670563,35.0,0.5759201253892909,796.8275103163687,62.140625,1.3215293884277344,2.2522388059701495
180.0,2111.600079536438,26.0,0.34934991308692814,831.2045179063362,60.53515625,0.5607709884643555,2.231818181818182
181.0,2123.110330581665,17.0,0.6840268779263594,809.7280220537561,61.6484375,1.3274431228637695,1.4088235294117648
182.0,2134.8325715065002,13.0,0.1804519903241297,834.0196308954203,61.98046875,0.5672340393066406,47.45766590389016
183.0,2146.7541024684906,3.0,0.4103886844626248,831.7843287671233,62.3203125,1.3338994979858398,47.768181818181816
184.0,2159.047671556473,21.0,0.18232459247382893,833.8953174061434,62.6796875,0.573760986328125,47.84090909090909
185.0,2171.2305958271027,22.0,0.41238075193467344,828.2416460905349,62.28125,1.3405036926269531,47.71818181818182
186.0,2183.678490638733,12.0,0.18437700706200863,832.4958686730506,63.078125,0.5806283950805664,47.830232558139535
187.0,2195.4511239528656,19.0,0.7490642628321076,805.6828079834825,62.078125,1.347346305847168,1.1661764705882354
188.0,2206.952870130539,28.0,0.5093989730490036,804.5587912087913,60.89453125,0.5861663818359375,1.206060606060606
189.0,2218.6991086006165,36.0,0.5984504256481087,821.7563307852676,62.10546875,1.3532772064208984,2.0984848484848486
190.0,2230.5258932113647,20.0,0.3600918899548531,812.2747107438016,61.359375,0.5925493240356445,2.216666666666667
191.0,2242.2107417583466,8.0,0.5937309279862023,809.8138482758621,62.234375,1.3597917556762695,2.174626865671642
192.0,2254.0679955482483,40.0,0.341773598909377,806.2609315068493,61.171875,0.598968505859375,2.496875
193.0,2265.8356223106384,34.0,0.5746314400854327,801.1554451345755,61.5390625,1.3661651611328125,2.4553846153846153
194.0,2277.0936086177826,1.0,0.42647137762497944,805.7893832293832,60.9921875,0.6046314239501953,1.644776119402985
195.0,2288.8424162864685,37.0,0.6018603796271048,832.359309868875,62.03125,1.3720073699951172,2.123076923076923
196.0,2300.429498910904,29.0,0.4659550302193467,801.9530996563574,62.5703125,0.6106166839599609,1.4238805970149253
197.0,2312.1944320201874,33.0,0.6005853145060065,805.7401242236026,62.87890625,1.3788795471191406,2.1611940298507464
198.0,2324.0594394207,23.0,0.19527271191243536,837.9379347826086,63.01953125,0.6173181533813477,48.47441860465116
199.0,2336.418781518936,41.0,0.6019742297298347,781.6312517193948,62.39453125,1.3852920532226562,2.167692307692308
200.0,2348.0879480838776,9.0,0.19718917262394955,828.0896,63.4453125,0.6237630844116211,48.52857142857143
201.0,2360.187423467636,30.0,0.679095853342751,794.8115395284327,63.734375,1.3914422988891602,1.5393939393939393
202.0,2371.753048181534,18.0,0.4563360326459311,792.7395162404976,64.41015625,0.6296873092651367,1.5058823529411764
203.0,2383.512300491333,38.0,0.59898994159896,813.2386454733933,62.7421875,1.397496223449707,2.2484375
204.0,2394.9473900794983,4.0,0.5041988454598272,773.7938121546962,62.95703125,0.635746955871582,1.2835820895522387
205.0,2406.542845249176,14.0,0.5854572843279251,805.9637465564739,63.01953125,1.403402328491211,2.46
206.0,2418.471812725067,39.0,0.35393105404236963,790.6811853893867,63.5546875,0.6419601440429688,2.507575757575758
207.0,2429.7393481731415,0.0,0.6807099973398979,799.5668265935573,65.515625,1.4096794128417969,1.5623188405797102
208.0,2441.255259513855,27.0,0.5258750496549901,810.0006602475929,63.11328125,0.647822380065918,1.213235294117647
209.0,2452.7741520404816,31.0,0.7609296795604601,837.2514246004168,64.71484375,1.415212631225586,1.1955223880597015
210.0,2464.349371910095,17.0,0.4800424785717666,819.473602225313,64.31640625,0.6536197662353516,1.4176470588235295
211.0,2475.8290524482727,19.0,0.7664409633023469,817.590089470062,64.55859375,1.4208784103393555,1.182089552238806
212.0,2487.53010225296,32.0,0.3905594232360326,780.4532419465387,64.5390625,0.6595478057861328,2.0954545454545452
213.0,2499.016613006592,16.0,0.7736393849275881,815.8134794520547,64.796875,1.4266080856323242,1.1632352941176471
214.0,2510.4183123111725,15.0,0.5453660040753926,793.0619672131147,64.203125,0.6650848388671875,1.162686567164179
215.0,2522.2213695049286,35.0,0.5986902242718726,811.4394467496542,64.79296875,1.4327058792114258,2.393939393939394
216.0,2533.6877999305725,7.0,0.5122850251307325,826.8746629603891,64.04296875,0.6711606979370117,1.293939393939394
217.0,2545.462510585785,5.0,0.44181541759350906,818.7394668489405,65.44921875,1.4393444061279297,48.544186046511626
218.0,2558.0059168338776,24.0,0.21371138843275048,838.6019204389574,65.85546875,0.6789665222167969,48.4
219.0,2570.2647783756256,2.0,0.44396911870463407,850.521582537517,65.83984375,1.4463424682617188,48.12093023255814
220.0,2582.4683763980865,10.0,0.2158144333181768,838.8707482993198,65.87890625,0.6857080459594727,47.92906178489702
221.0,2594.744009256363,36.0,0.6264454508204775,803.0782943603851,64.875,1.452631950378418,2.117910447761194
222.0,2606.312617778778,28.0,0.5346199125105316,823.739655410062,65.01171875,0.6914405822753906,1.2292307692307691
223.0,2617.986819267273,8.0,0.6217080545725725,813.4225274725275,66.16796875,1.458817481994629,2.1941176470588237
224.0,2629.6285438537598,26.0,0.38747436122479134,807.3670233196159,66.91015625,0.6975383758544922,2.2666666666666666
225.0,2641.2608778476715,30.0,0.7157767619302579,809.9704623878538,65.7265625,1.4647274017333984,1.4567164179104477
226.0,2653.0796031951904,34.0,0.37987840329201933,779.7872539573297,66.0390625,0.7037649154663086,2.3955223880597014
227.0,2664.5781013965607,3.0,0.4515293771357482,848.3379738111647,67.01953125,1.4711074829101562,47.22954545454545
228.0,2676.7953991889954,37.0,0.40479000876889376,801.5689683631362,65.984375,0.7107782363891602,2.1075757575757574
229.0,2688.423891544342,31.0,0.7798396222572016,817.0020590253946,65.86328125,1.476837158203125,1.1939393939393939
230.0,2700.162971973419,22.0,0.2251616450716279,834.4436363636364,67.7109375,0.7170286178588867,47.98169336384439
231.0,2712.4151334762573,33.0,0.6356518574226744,809.2645942228336,67.046875,1.4831228256225586,2.1166666666666667
232.0,2723.8577013015747,19.0,0.5659501863006979,821.0999310820124,66.83984375,0.7227621078491211,1.151470588235294
233.0,2735.6312704086304,25.0,0.45681986679467207,837.2209432672591,67.69140625,1.489375114440918,48.24418604651163
234.0,2747.4538102149963,16.0,0.5659363690269197,793.1250584192439,68.01171875,0.7286586761474609,1.1573529411764707
235.0,2759.3794758319855,11.0,0.4586559720607101,829.8078783690395,67.85546875,1.4958877563476562,48.93023255813954
236.0,2771.773152589798,41.0,0.4080961125211524,778.112967032967,67.96875,0.7350692749023438,2.1523076923076925
237.0,2783.3195321559906,6.0,0.46070100041363604,843.0514679531358,67.7421875,1.5021781921386719,47.995444191343964
238.0,2794.7227985858917,0.0,0.4764705586248444,798.7670006863418,68.0078125,0.7415485382080078,1.5855072463768116
239.0,2806.5124773979187,38.0,0.6382263983039098,813.3933056708161,67.94921875,1.5080280303955078,2.172727272727273
240.0,2818.0228266716003,14.0,0.39875030144755186,814.093240611961,67.8203125,0.7475175857543945,2.315151515151515
241.0,2829.7491278648376,20.0,0.6442886130421305,806.863417982155,67.9296875,1.5143308639526367,2.124615384615385
242.0,2841.0135400295258,1.0,0.46795672288523626,835.3362430939226,68.15234375,0.7532243728637695,1.6647058823529413
243.0,2852.7248573303223,29.0,0.7325868507920064,787.2784054982818,69.07421875,1.5200443267822266,1.455223880597015
244.0,2864.1764714717865,4.0,0.5365635162985258,811.6299379738111,68.7578125,0.7591495513916016,1.3024316109422491
245.0,2875.7087755203247,18.0,0.727488236270898,764.8713333333333,68.75390625,1.5259733200073242,1.4926470588235294
246.0,2887.863362312317,40.0,0.38144176112331857,774.0036717663421,68.64453125,0.7653703689575195,2.664615384615385
247.0,2899.400382041931,27.0,0.7750743406732837,785.3596694214876,68.16015625,1.5317840576171875,1.2746268656716417
